path,class,label
Seafood/165.jpg,Seafood,8
Meat/929.jpg,Meat,5
Fried food/66.jpg,Fried food,4
Soup/1197.jpg,Soup,9
Seafood/213.jpg,Seafood,8
Dessert/189.jpg,Dessert,2
Soup/816.jpg,Soup,9
Seafood/408.jpg,Seafood,8
Seafood/821.jpg,Seafood,8
Dessert/1087.jpg,Dessert,2
Soup/1192.jpg,Soup,9
Vegetable-Fruit/423.jpg,Vegetable-Fruit,10
Vegetable-Fruit/23.jpg,Vegetable-Fruit,10
Soup/975.jpg,Soup,9
Meat/514.jpg,Meat,5
Dairy product/413.jpg,Dairy product,1
Dessert/100.jpg,Dessert,2
Dessert/414.jpg,Dessert,2
Dessert/46.jpg,Dessert,2
Soup/695.jpg,Soup,9
Seafood/536.jpg,Seafood,8
Egg/744.jpg,Egg,3
Dessert/341.jpg,Dessert,2
Soup/122.jpg,Soup,9
Soup/30.jpg,Soup,9
Seafood/808.jpg,Seafood,8
Soup/443.jpg,Soup,9
Egg/171.jpg,Egg,3
Egg/863.jpg,Egg,3
Soup/247.jpg,Soup,9
Bread/320.jpg,Bread,0
Egg/74.jpg,Egg,3
Bread/466.jpg,Bread,0
Seafood/46.jpg,Seafood,8
Fried food/281.jpg,Fried food,4
Soup/198.jpg,Soup,9
Egg/864.jpg,Egg,3
Dessert/1177.jpg,Dessert,2
Rice/78.jpg,Rice,7
Soup/73.jpg,Soup,9
Vegetable-Fruit/99.jpg,Vegetable-Fruit,10
Soup/1208.jpg,Soup,9
Seafood/152.jpg,Seafood,8
Vegetable-Fruit/633.jpg,Vegetable-Fruit,10
Dairy product/211.jpg,Dairy product,1
Bread/281.jpg,Bread,0
Dessert/925.jpg,Dessert,2
Dessert/999.jpg,Dessert,2
Vegetable-Fruit/544.jpg,Vegetable-Fruit,10
Vegetable-Fruit/472.jpg,Vegetable-Fruit,10
Noodles-Pasta/166.jpg,Noodles-Pasta,6
Dessert/770.jpg,Dessert,2
Fried food/380.jpg,Fried food,4
Noodles-Pasta/270.jpg,Noodles-Pasta,6
Dessert/85.jpg,Dessert,2
Dessert/1470.jpg,Dessert,2
Noodles-Pasta/315.jpg,Noodles-Pasta,6
Dessert/945.jpg,Dessert,2
Soup/1280.jpg,Soup,9
Bread/91.jpg,Bread,0
Rice/225.jpg,Rice,7
Seafood/234.jpg,Seafood,8
Vegetable-Fruit/453.jpg,Vegetable-Fruit,10
Soup/909.jpg,Soup,9
Soup/149.jpg,Soup,9
Soup/1328.jpg,Soup,9
Egg/474.jpg,Egg,3
Vegetable-Fruit/322.jpg,Vegetable-Fruit,10
Seafood/474.jpg,Seafood,8
Noodles-Pasta/174.jpg,Noodles-Pasta,6
Meat/426.jpg,Meat,5
Egg/675.jpg,Egg,3
Bread/844.jpg,Bread,0
Bread/803.jpg,Bread,0
Meat/392.jpg,Meat,5
Vegetable-Fruit/278.jpg,Vegetable-Fruit,10
Bread/234.jpg,Bread,0
Egg/249.jpg,Egg,3
Bread/201.jpg,Bread,0
Bread/676.jpg,Bread,0
Soup/189.jpg,Soup,9
Bread/478.jpg,Bread,0
Meat/990.jpg,Meat,5
Dessert/345.jpg,Dessert,2
Dairy product/160.jpg,Dairy product,1
Soup/884.jpg,Soup,9
Dessert/1315.jpg,Dessert,2
Soup/327.jpg,Soup,9
Bread/976.jpg,Bread,0
Egg/977.jpg,Egg,3
Bread/83.jpg,Bread,0
Soup/651.jpg,Soup,9
Soup/254.jpg,Soup,9
Vegetable-Fruit/473.jpg,Vegetable-Fruit,10
Dessert/217.jpg,Dessert,2
Vegetable-Fruit/415.jpg,Vegetable-Fruit,10
Soup/464.jpg,Soup,9
Dessert/242.jpg,Dessert,2
Noodles-Pasta/230.jpg,Noodles-Pasta,6
Seafood/593.jpg,Seafood,8
Dessert/1180.jpg,Dessert,2
Dessert/37.jpg,Dessert,2
Rice/259.jpg,Rice,7
Fried food/46.jpg,Fried food,4
Meat/109.jpg,Meat,5
Egg/903.jpg,Egg,3
Meat/921.jpg,Meat,5
Soup/240.jpg,Soup,9
Meat/541.jpg,Meat,5
Egg/727.jpg,Egg,3
Noodles-Pasta/266.jpg,Noodles-Pasta,6
Bread/229.jpg,Bread,0
Vegetable-Fruit/116.jpg,Vegetable-Fruit,10
Bread/343.jpg,Bread,0
Vegetable-Fruit/656.jpg,Vegetable-Fruit,10
Vegetable-Fruit/332.jpg,Vegetable-Fruit,10
Dessert/909.jpg,Dessert,2
Bread/522.jpg,Bread,0
Seafood/199.jpg,Seafood,8
Meat/493.jpg,Meat,5
Soup/879.jpg,Soup,9
Egg/365.jpg,Egg,3
Bread/683.jpg,Bread,0
Noodles-Pasta/288.jpg,Noodles-Pasta,6
Vegetable-Fruit/655.jpg,Vegetable-Fruit,10
Fried food/725.jpg,Fried food,4
Egg/199.jpg,Egg,3
Meat/43.jpg,Meat,5
Fried food/665.jpg,Fried food,4
Soup/942.jpg,Soup,9
Meat/168.jpg,Meat,5
Meat/315.jpg,Meat,5
Noodles-Pasta/430.jpg,Noodles-Pasta,6
Meat/533.jpg,Meat,5
Vegetable-Fruit/702.jpg,Vegetable-Fruit,10
Vegetable-Fruit/441.jpg,Vegetable-Fruit,10
Dessert/1264.jpg,Dessert,2
Noodles-Pasta/161.jpg,Noodles-Pasta,6
Soup/718.jpg,Soup,9
Seafood/595.jpg,Seafood,8
Bread/173.jpg,Bread,0
Seafood/259.jpg,Seafood,8
Dessert/470.jpg,Dessert,2
Dessert/404.jpg,Dessert,2
Dessert/1182.jpg,Dessert,2
Vegetable-Fruit/611.jpg,Vegetable-Fruit,10
Dessert/695.jpg,Dessert,2
Soup/1178.jpg,Soup,9
Dessert/483.jpg,Dessert,2
Fried food/316.jpg,Fried food,4
Seafood/77.jpg,Seafood,8
Bread/496.jpg,Bread,0
Soup/1464.jpg,Soup,9
Soup/9.jpg,Soup,9
Egg/644.jpg,Egg,3
Soup/364.jpg,Soup,9
Dairy product/125.jpg,Dairy product,1
Soup/212.jpg,Soup,9
Soup/1116.jpg,Soup,9
Seafood/268.jpg,Seafood,8
Dairy product/354.jpg,Dairy product,1
Dessert/379.jpg,Dessert,2
Soup/70.jpg,Soup,9
Soup/357.jpg,Soup,9
Fried food/176.jpg,Fried food,4
Soup/1069.jpg,Soup,9
Dessert/363.jpg,Dessert,2
Egg/941.jpg,Egg,3
Soup/1308.jpg,Soup,9
Soup/1371.jpg,Soup,9
Dessert/1416.jpg,Dessert,2
Seafood/720.jpg,Seafood,8
Egg/475.jpg,Egg,3
Egg/803.jpg,Egg,3
Meat/1236.jpg,Meat,5
Meat/303.jpg,Meat,5
Meat/1099.jpg,Meat,5
Dessert/651.jpg,Dessert,2
Fried food/330.jpg,Fried food,4
Meat/186.jpg,Meat,5
Egg/835.jpg,Egg,3
Egg/760.jpg,Egg,3
Fried food/244.jpg,Fried food,4
Fried food/25.jpg,Fried food,4
Egg/255.jpg,Egg,3
Dessert/619.jpg,Dessert,2
Dairy product/300.jpg,Dairy product,1
Meat/1014.jpg,Meat,5
Dessert/1265.jpg,Dessert,2
Bread/858.jpg,Bread,0
Soup/1103.jpg,Soup,9
Dessert/605.jpg,Dessert,2
Soup/193.jpg,Soup,9
Bread/153.jpg,Bread,0
Vegetable-Fruit/588.jpg,Vegetable-Fruit,10
Seafood/701.jpg,Seafood,8
Dessert/1456.jpg,Dessert,2
Seafood/397.jpg,Seafood,8
Fried food/32.jpg,Fried food,4
Meat/837.jpg,Meat,5
Dessert/803.jpg,Dessert,2
Soup/232.jpg,Soup,9
Noodles-Pasta/260.jpg,Noodles-Pasta,6
Meat/298.jpg,Meat,5
Seafood/301.jpg,Seafood,8
Egg/476.jpg,Egg,3
Fried food/564.jpg,Fried food,4
Soup/89.jpg,Soup,9
Meat/595.jpg,Meat,5
Soup/964.jpg,Soup,9
Bread/37.jpg,Bread,0
Seafood/318.jpg,Seafood,8
Dessert/1119.jpg,Dessert,2
Seafood/69.jpg,Seafood,8
Noodles-Pasta/200.jpg,Noodles-Pasta,6
Vegetable-Fruit/26.jpg,Vegetable-Fruit,10
Dessert/42.jpg,Dessert,2
Meat/203.jpg,Meat,5
Seafood/608.jpg,Seafood,8
Soup/689.jpg,Soup,9
Seafood/706.jpg,Seafood,8
Meat/913.jpg,Meat,5
Meat/970.jpg,Meat,5
Bread/763.jpg,Bread,0
Soup/1130.jpg,Soup,9
Rice/250.jpg,Rice,7
Seafood/227.jpg,Seafood,8
Bread/510.jpg,Bread,0
Vegetable-Fruit/169.jpg,Vegetable-Fruit,10
Meat/576.jpg,Meat,5
Soup/910.jpg,Soup,9
Meat/840.jpg,Meat,5
Seafood/735.jpg,Seafood,8
Bread/704.jpg,Bread,0
Seafood/505.jpg,Seafood,8
Meat/375.jpg,Meat,5
Egg/434.jpg,Egg,3
Fried food/636.jpg,Fried food,4
Soup/60.jpg,Soup,9
Meat/1024.jpg,Meat,5
Seafood/784.jpg,Seafood,8
Soup/677.jpg,Soup,9
Soup/1146.jpg,Soup,9
Meat/1212.jpg,Meat,5
Soup/1443.jpg,Soup,9
Vegetable-Fruit/508.jpg,Vegetable-Fruit,10
Rice/198.jpg,Rice,7
Seafood/756.jpg,Seafood,8
Soup/1018.jpg,Soup,9
Meat/1040.jpg,Meat,5
Soup/1067.jpg,Soup,9
Dessert/571.jpg,Dessert,2
Vegetable-Fruit/264.jpg,Vegetable-Fruit,10
Soup/202.jpg,Soup,9
Dessert/1237.jpg,Dessert,2
Egg/831.jpg,Egg,3
Meat/342.jpg,Meat,5
Soup/1269.jpg,Soup,9
Bread/387.jpg,Bread,0
Dessert/331.jpg,Dessert,2
Fried food/290.jpg,Fried food,4
Vegetable-Fruit/483.jpg,Vegetable-Fruit,10
Dairy product/52.jpg,Dairy product,1
Dessert/25.jpg,Dessert,2
Soup/861.jpg,Soup,9
Bread/74.jpg,Bread,0
Noodles-Pasta/435.jpg,Noodles-Pasta,6
Vegetable-Fruit/476.jpg,Vegetable-Fruit,10
Dessert/1341.jpg,Dessert,2
Soup/1430.jpg,Soup,9
Egg/15.jpg,Egg,3
Noodles-Pasta/59.jpg,Noodles-Pasta,6
Dessert/178.jpg,Dessert,2
Bread/297.jpg,Bread,0
Vegetable-Fruit/429.jpg,Vegetable-Fruit,10
Dessert/1248.jpg,Dessert,2
Fried food/367.jpg,Fried food,4
Bread/495.jpg,Bread,0
Meat/1117.jpg,Meat,5
Egg/698.jpg,Egg,3
Bread/275.jpg,Bread,0
Bread/157.jpg,Bread,0
Noodles-Pasta/139.jpg,Noodles-Pasta,6
Fried food/705.jpg,Fried food,4
Vegetable-Fruit/543.jpg,Vegetable-Fruit,10
Meat/1250.jpg,Meat,5
Meat/1280.jpg,Meat,5
Noodles-Pasta/168.jpg,Noodles-Pasta,6
Bread/350.jpg,Bread,0
Bread/220.jpg,Bread,0
Dessert/255.jpg,Dessert,2
Dessert/1031.jpg,Dessert,2
Dessert/1373.jpg,Dessert,2
Soup/1357.jpg,Soup,9
Soup/869.jpg,Soup,9
Dessert/162.jpg,Dessert,2
Seafood/745.jpg,Seafood,8
Egg/919.jpg,Egg,3
Meat/256.jpg,Meat,5
Fried food/589.jpg,Fried food,4
Vegetable-Fruit/618.jpg,Vegetable-Fruit,10
Egg/369.jpg,Egg,3
Noodles-Pasta/252.jpg,Noodles-Pasta,6
Bread/883.jpg,Bread,0
Dessert/623.jpg,Dessert,2
Bread/969.jpg,Bread,0
Soup/1442.jpg,Soup,9
Egg/686.jpg,Egg,3
Vegetable-Fruit/430.jpg,Vegetable-Fruit,10
Egg/935.jpg,Egg,3
Noodles-Pasta/32.jpg,Noodles-Pasta,6
Dessert/1179.jpg,Dessert,2
Dessert/126.jpg,Dessert,2
Soup/754.jpg,Soup,9
Soup/682.jpg,Soup,9
Fried food/63.jpg,Fried food,4
Egg/303.jpg,Egg,3
Dessert/1172.jpg,Dessert,2
Bread/983.jpg,Bread,0
Meat/233.jpg,Meat,5
Soup/1092.jpg,Soup,9
Vegetable-Fruit/526.jpg,Vegetable-Fruit,10
Dessert/1217.jpg,Dessert,2
Seafood/225.jpg,Seafood,8
Dairy product/289.jpg,Dairy product,1
Dessert/930.jpg,Dessert,2
Meat/334.jpg,Meat,5
Rice/38.jpg,Rice,7
Vegetable-Fruit/29.jpg,Vegetable-Fruit,10
Seafood/802.jpg,Seafood,8
Meat/1133.jpg,Meat,5
Bread/333.jpg,Bread,0
Egg/167.jpg,Egg,3
Meat/1223.jpg,Meat,5
Soup/1415.jpg,Soup,9
Dessert/55.jpg,Dessert,2
Fried food/243.jpg,Fried food,4
Fried food/190.jpg,Fried food,4
Egg/836.jpg,Egg,3
Egg/820.jpg,Egg,3
Dessert/95.jpg,Dessert,2
Rice/54.jpg,Rice,7
Vegetable-Fruit/581.jpg,Vegetable-Fruit,10
Seafood/115.jpg,Seafood,8
Bread/106.jpg,Bread,0
Fried food/18.jpg,Fried food,4
Dessert/538.jpg,Dessert,2
Dairy product/297.jpg,Dairy product,1
Seafood/181.jpg,Seafood,8
Egg/437.jpg,Egg,3
Seafood/626.jpg,Seafood,8
Bread/260.jpg,Bread,0
Egg/137.jpg,Egg,3
Fried food/604.jpg,Fried food,4
Meat/421.jpg,Meat,5
Meat/31.jpg,Meat,5
Meat/794.jpg,Meat,5
Meat/754.jpg,Meat,5
Seafood/313.jpg,Seafood,8
Egg/220.jpg,Egg,3
Dairy product/53.jpg,Dairy product,1
Egg/528.jpg,Egg,3
Meat/504.jpg,Meat,5
Noodles-Pasta/92.jpg,Noodles-Pasta,6
Seafood/820.jpg,Seafood,8
Dairy product/337.jpg,Dairy product,1
Fried food/444.jpg,Fried food,4
Fried food/322.jpg,Fried food,4
Soup/1097.jpg,Soup,9
Rice/30.jpg,Rice,7
Soup/962.jpg,Soup,9
Bread/25.jpg,Bread,0
Meat/994.jpg,Meat,5
Fried food/382.jpg,Fried food,4
Dessert/547.jpg,Dessert,2
Meat/851.jpg,Meat,5
Bread/946.jpg,Bread,0
Dessert/551.jpg,Dessert,2
Meat/686.jpg,Meat,5
Vegetable-Fruit/567.jpg,Vegetable-Fruit,10
Soup/1419.jpg,Soup,9
Bread/191.jpg,Bread,0
Egg/93.jpg,Egg,3
Seafood/494.jpg,Seafood,8
Seafood/585.jpg,Seafood,8
Meat/1120.jpg,Meat,5
Meat/231.jpg,Meat,5
Soup/175.jpg,Soup,9
Bread/783.jpg,Bread,0
Dessert/602.jpg,Dessert,2
Noodles-Pasta/169.jpg,Noodles-Pasta,6
Meat/353.jpg,Meat,5
Bread/639.jpg,Bread,0
Soup/566.jpg,Soup,9
Egg/571.jpg,Egg,3
Dairy product/153.jpg,Dairy product,1
Bread/621.jpg,Bread,0
Egg/215.jpg,Egg,3
Fried food/331.jpg,Fried food,4
Meat/124.jpg,Meat,5
Seafood/795.jpg,Seafood,8
Dairy product/315.jpg,Dairy product,1
Seafood/511.jpg,Seafood,8
Vegetable-Fruit/126.jpg,Vegetable-Fruit,10
Dessert/784.jpg,Dessert,2
Fried food/640.jpg,Fried food,4
Noodles-Pasta/101.jpg,Noodles-Pasta,6
Noodles-Pasta/2.jpg,Noodles-Pasta,6
Meat/78.jpg,Meat,5
Egg/732.jpg,Egg,3
Seafood/442.jpg,Seafood,8
Fried food/167.jpg,Fried food,4
Fried food/653.jpg,Fried food,4
Vegetable-Fruit/111.jpg,Vegetable-Fruit,10
Meat/1016.jpg,Meat,5
Dessert/606.jpg,Dessert,2
Fried food/518.jpg,Fried food,4
Soup/304.jpg,Soup,9
Meat/372.jpg,Meat,5
Soup/312.jpg,Soup,9
Dairy product/419.jpg,Dairy product,1
Fried food/52.jpg,Fried food,4
Vegetable-Fruit/705.jpg,Vegetable-Fruit,10
Bread/882.jpg,Bread,0
Egg/359.jpg,Egg,3
Meat/176.jpg,Meat,5
Dessert/14.jpg,Dessert,2
Dairy product/31.jpg,Dairy product,1
Rice/103.jpg,Rice,7
Soup/94.jpg,Soup,9
Soup/366.jpg,Soup,9
Noodles-Pasta/353.jpg,Noodles-Pasta,6
Meat/293.jpg,Meat,5
Dessert/953.jpg,Dessert,2
Egg/783.jpg,Egg,3
Vegetable-Fruit/616.jpg,Vegetable-Fruit,10
Soup/238.jpg,Soup,9
Soup/104.jpg,Soup,9
Meat/880.jpg,Meat,5
Soup/5.jpg,Soup,9
Bread/145.jpg,Bread,0
Dessert/570.jpg,Dessert,2
Meat/600.jpg,Meat,5
Meat/387.jpg,Meat,5
Vegetable-Fruit/344.jpg,Vegetable-Fruit,10
Bread/14.jpg,Bread,0
Vegetable-Fruit/239.jpg,Vegetable-Fruit,10
Soup/1217.jpg,Soup,9
Rice/17.jpg,Rice,7
Soup/830.jpg,Soup,9
Egg/105.jpg,Egg,3
Seafood/353.jpg,Seafood,8
Meat/634.jpg,Meat,5
Noodles-Pasta/89.jpg,Noodles-Pasta,6
Dessert/1461.jpg,Dessert,2
Egg/724.jpg,Egg,3
Dessert/952.jpg,Dessert,2
Dessert/1145.jpg,Dessert,2
Dessert/663.jpg,Dessert,2
Egg/518.jpg,Egg,3
Egg/957.jpg,Egg,3
Rice/180.jpg,Rice,7
Soup/135.jpg,Soup,9
Soup/1229.jpg,Soup,9
Fried food/592.jpg,Fried food,4
Soup/1155.jpg,Soup,9
Rice/166.jpg,Rice,7
Soup/1465.jpg,Soup,9
Fried food/319.jpg,Fried food,4
Seafood/349.jpg,Seafood,8
Dessert/276.jpg,Dessert,2
Dessert/516.jpg,Dessert,2
Bread/857.jpg,Bread,0
Dessert/1166.jpg,Dessert,2
Fried food/514.jpg,Fried food,4
Bread/865.jpg,Bread,0
Meat/690.jpg,Meat,5
Bread/887.jpg,Bread,0
Bread/860.jpg,Bread,0
Dessert/681.jpg,Dessert,2
Soup/734.jpg,Soup,9
Soup/239.jpg,Soup,9
Seafood/218.jpg,Seafood,8
Seafood/423.jpg,Seafood,8
Soup/44.jpg,Soup,9
Bread/163.jpg,Bread,0
Egg/487.jpg,Egg,3
Fried food/674.jpg,Fried food,4
Seafood/167.jpg,Seafood,8
Seafood/217.jpg,Seafood,8
Dessert/1004.jpg,Dessert,2
Rice/236.jpg,Rice,7
Egg/499.jpg,Egg,3
Fried food/789.jpg,Fried food,4
Egg/896.jpg,Egg,3
Dessert/216.jpg,Dessert,2
Dessert/227.jpg,Dessert,2
Fried food/250.jpg,Fried food,4
Seafood/493.jpg,Seafood,8
Soup/1259.jpg,Soup,9
Seafood/189.jpg,Seafood,8
Dessert/461.jpg,Dessert,2
Fried food/708.jpg,Fried food,4
Dessert/141.jpg,Dessert,2
Bread/655.jpg,Bread,0
Vegetable-Fruit/359.jpg,Vegetable-Fruit,10
Dessert/1284.jpg,Dessert,2
Rice/161.jpg,Rice,7
Fried food/51.jpg,Fried food,4
Dairy product/358.jpg,Dairy product,1
Soup/1003.jpg,Soup,9
Egg/845.jpg,Egg,3
Vegetable-Fruit/615.jpg,Vegetable-Fruit,10
Vegetable-Fruit/86.jpg,Vegetable-Fruit,10
Meat/250.jpg,Meat,5
Meat/549.jpg,Meat,5
Meat/842.jpg,Meat,5
Fried food/409.jpg,Fried food,4
Noodles-Pasta/327.jpg,Noodles-Pasta,6
Dessert/278.jpg,Dessert,2
Dessert/1417.jpg,Dessert,2
Vegetable-Fruit/420.jpg,Vegetable-Fruit,10
Fried food/719.jpg,Fried food,4
Vegetable-Fruit/24.jpg,Vegetable-Fruit,10
Meat/733.jpg,Meat,5
Dairy product/219.jpg,Dairy product,1
Meat/359.jpg,Meat,5
Meat/38.jpg,Meat,5
Meat/960.jpg,Meat,5
Soup/911.jpg,Soup,9
Dessert/588.jpg,Dessert,2
Bread/557.jpg,Bread,0
Noodles-Pasta/383.jpg,Noodles-Pasta,6
Dessert/204.jpg,Dessert,2
Soup/993.jpg,Soup,9
Egg/308.jpg,Egg,3
Vegetable-Fruit/631.jpg,Vegetable-Fruit,10
Bread/232.jpg,Bread,0
Bread/784.jpg,Bread,0
Vegetable-Fruit/101.jpg,Vegetable-Fruit,10
Egg/747.jpg,Egg,3
Egg/413.jpg,Egg,3
Dairy product/373.jpg,Dairy product,1
Bread/911.jpg,Bread,0
Fried food/553.jpg,Fried food,4
Noodles-Pasta/259.jpg,Noodles-Pasta,6
Dessert/1487.jpg,Dessert,2
Egg/9.jpg,Egg,3
Egg/123.jpg,Egg,3
Meat/418.jpg,Meat,5
Dairy product/69.jpg,Dairy product,1
Dairy product/427.jpg,Dairy product,1
Fried food/30.jpg,Fried food,4
Bread/161.jpg,Bread,0
Bread/78.jpg,Bread,0
Noodles-Pasta/171.jpg,Noodles-Pasta,6
Soup/210.jpg,Soup,9
Dessert/267.jpg,Dessert,2
Noodles-Pasta/77.jpg,Noodles-Pasta,6
Seafood/460.jpg,Seafood,8
Egg/807.jpg,Egg,3
Soup/1127.jpg,Soup,9
Fried food/617.jpg,Fried food,4
Dessert/301.jpg,Dessert,2
Meat/1244.jpg,Meat,5
Dessert/243.jpg,Dessert,2
Dessert/814.jpg,Dessert,2
Bread/641.jpg,Bread,0
Meat/1001.jpg,Meat,5
Dairy product/404.jpg,Dairy product,1
Meat/192.jpg,Meat,5
Bread/594.jpg,Bread,0
Egg/402.jpg,Egg,3
Soup/1159.jpg,Soup,9
Fried food/101.jpg,Fried food,4
Dessert/159.jpg,Dessert,2
Dairy product/117.jpg,Dairy product,1
Egg/781.jpg,Egg,3
Dessert/16.jpg,Dessert,2
Fried food/476.jpg,Fried food,4
Egg/419.jpg,Egg,3
Vegetable-Fruit/621.jpg,Vegetable-Fruit,10
Soup/418.jpg,Soup,9
Rice/183.jpg,Rice,7
Meat/705.jpg,Meat,5
Dairy product/343.jpg,Dairy product,1
Egg/422.jpg,Egg,3
Dairy product/394.jpg,Dairy product,1
Fried food/509.jpg,Fried food,4
Rice/247.jpg,Rice,7
Seafood/298.jpg,Seafood,8
Noodles-Pasta/386.jpg,Noodles-Pasta,6
Seafood/364.jpg,Seafood,8
Dessert/762.jpg,Dessert,2
Seafood/682.jpg,Seafood,8
Meat/316.jpg,Meat,5
Fried food/388.jpg,Fried food,4
Meat/1180.jpg,Meat,5
Noodles-Pasta/356.jpg,Noodles-Pasta,6
Bread/721.jpg,Bread,0
Egg/4.jpg,Egg,3
Meat/714.jpg,Meat,5
Vegetable-Fruit/529.jpg,Vegetable-Fruit,10
Bread/188.jpg,Bread,0
Seafood/287.jpg,Seafood,8
Soup/1023.jpg,Soup,9
Noodles-Pasta/18.jpg,Noodles-Pasta,6
Dairy product/313.jpg,Dairy product,1
Fried food/516.jpg,Fried food,4
Meat/1259.jpg,Meat,5
Egg/490.jpg,Egg,3
Rice/169.jpg,Rice,7
Seafood/539.jpg,Seafood,8
Meat/1082.jpg,Meat,5
Bread/539.jpg,Bread,0
Meat/496.jpg,Meat,5
Vegetable-Fruit/153.jpg,Vegetable-Fruit,10
Meat/17.jpg,Meat,5
Seafood/34.jpg,Seafood,8
Vegetable-Fruit/692.jpg,Vegetable-Fruit,10
Noodles-Pasta/93.jpg,Noodles-Pasta,6
Dessert/865.jpg,Dessert,2
Meat/483.jpg,Meat,5
Dessert/740.jpg,Dessert,2
Meat/28.jpg,Meat,5
Dairy product/73.jpg,Dairy product,1
Noodles-Pasta/431.jpg,Noodles-Pasta,6
Bread/615.jpg,Bread,0
Fried food/341.jpg,Fried food,4
Bread/124.jpg,Bread,0
Noodles-Pasta/304.jpg,Noodles-Pasta,6
Bread/854.jpg,Bread,0
Fried food/396.jpg,Fried food,4
Soup/397.jpg,Soup,9
Soup/1263.jpg,Soup,9
Noodles-Pasta/217.jpg,Noodles-Pasta,6
Vegetable-Fruit/350.jpg,Vegetable-Fruit,10
Dessert/1352.jpg,Dessert,2
Dessert/174.jpg,Dessert,2
Meat/628.jpg,Meat,5
Noodles-Pasta/332.jpg,Noodles-Pasta,6
Egg/516.jpg,Egg,3
Bread/102.jpg,Bread,0
Dessert/1412.jpg,Dessert,2
Fried food/223.jpg,Fried food,4
Dessert/206.jpg,Dessert,2
Fried food/767.jpg,Fried food,4
Egg/336.jpg,Egg,3
Soup/1156.jpg,Soup,9
Rice/60.jpg,Rice,7
Noodles-Pasta/212.jpg,Noodles-Pasta,6
Meat/1198.jpg,Meat,5
Dessert/453.jpg,Dessert,2
Dessert/1477.jpg,Dessert,2
Seafood/129.jpg,Seafood,8
Fried food/407.jpg,Fried food,4
Meat/499.jpg,Meat,5
Seafood/18.jpg,Seafood,8
Seafood/680.jpg,Seafood,8
Meat/188.jpg,Meat,5
Meat/527.jpg,Meat,5
Fried food/165.jpg,Fried food,4
Bread/734.jpg,Bread,0
Soup/1124.jpg,Soup,9
Noodles-Pasta/232.jpg,Noodles-Pasta,6
Fried food/291.jpg,Fried food,4
Noodles-Pasta/425.jpg,Noodles-Pasta,6
Meat/1315.jpg,Meat,5
Meat/337.jpg,Meat,5
Meat/194.jpg,Meat,5
Vegetable-Fruit/498.jpg,Vegetable-Fruit,10
Soup/887.jpg,Soup,9
Rice/154.jpg,Rice,7
Egg/300.jpg,Egg,3
Dessert/638.jpg,Dessert,2
Dessert/579.jpg,Dessert,2
Vegetable-Fruit/275.jpg,Vegetable-Fruit,10
Dairy product/42.jpg,Dairy product,1
Dairy product/254.jpg,Dairy product,1
Meat/943.jpg,Meat,5
Seafood/515.jpg,Seafood,8
Bread/580.jpg,Bread,0
Soup/916.jpg,Soup,9
Fried food/548.jpg,Fried food,4
Soup/918.jpg,Soup,9
Fried food/615.jpg,Fried food,4
Meat/143.jpg,Meat,5
Bread/434.jpg,Bread,0
Dessert/111.jpg,Dessert,2
Bread/197.jpg,Bread,0
Meat/420.jpg,Meat,5
Dessert/692.jpg,Dessert,2
Dairy product/302.jpg,Dairy product,1
Bread/821.jpg,Bread,0
Soup/244.jpg,Soup,9
Noodles-Pasta/432.jpg,Noodles-Pasta,6
Vegetable-Fruit/42.jpg,Vegetable-Fruit,10
Bread/975.jpg,Bread,0
Meat/1138.jpg,Meat,5
Fried food/431.jpg,Fried food,4
Noodles-Pasta/348.jpg,Noodles-Pasta,6
Dessert/415.jpg,Dessert,2
Seafood/768.jpg,Seafood,8
Vegetable-Fruit/143.jpg,Vegetable-Fruit,10
Soup/1391.jpg,Soup,9
Vegetable-Fruit/59.jpg,Vegetable-Fruit,10
Dessert/691.jpg,Dessert,2
Dessert/4.jpg,Dessert,2
Dessert/1397.jpg,Dessert,2
Fried food/289.jpg,Fried food,4
Meat/381.jpg,Meat,5
Meat/1104.jpg,Meat,5
Meat/262.jpg,Meat,5
Meat/1079.jpg,Meat,5
Bread/368.jpg,Bread,0
Soup/810.jpg,Soup,9
Seafood/822.jpg,Seafood,8
Noodles-Pasta/31.jpg,Noodles-Pasta,6
Dairy product/100.jpg,Dairy product,1
Seafood/186.jpg,Seafood,8
Vegetable-Fruit/323.jpg,Vegetable-Fruit,10
Noodles-Pasta/284.jpg,Noodles-Pasta,6
Fried food/109.jpg,Fried food,4
Dairy product/409.jpg,Dairy product,1
Dessert/1057.jpg,Dessert,2
Meat/58.jpg,Meat,5
Fried food/742.jpg,Fried food,4
Bread/407.jpg,Bread,0
Fried food/690.jpg,Fried food,4
Meat/391.jpg,Meat,5
Meat/69.jpg,Meat,5
Dairy product/345.jpg,Dairy product,1
Seafood/359.jpg,Seafood,8
Egg/448.jpg,Egg,3
Meat/784.jpg,Meat,5
Seafood/693.jpg,Seafood,8
Dairy product/162.jpg,Dairy product,1
Vegetable-Fruit/284.jpg,Vegetable-Fruit,10
Seafood/5.jpg,Seafood,8
Soup/704.jpg,Soup,9
Vegetable-Fruit/258.jpg,Vegetable-Fruit,10
Egg/711.jpg,Egg,3
Seafood/455.jpg,Seafood,8
Soup/1358.jpg,Soup,9
Dessert/704.jpg,Dessert,2
Bread/521.jpg,Bread,0
